Sample ID,Taxon,Kingdom/SuperKingdom,Phylum,Class,Order,Family,Genus,Species,Relative Abundance,Absolute Abundance
MBSMPL0020-16-76,1573535,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Holdemanella,null,0.005181,127
MBSMPL0020-16-76,1502725,Bacteria,Firmicutes,Bacilli,Alicyclobacillales,Alicyclobacillaceae,Effusibacillus,null,0.000449,11
MBSMPL0020-16-76,1649268,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Endobacter,null,0.000612,15
MBSMPL0020-16-76,1912216,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,null,0.00257,63
MBSMPL0020-16-76,2109263,Bacteria,Abditibacteriota,Abditibacteria,Abditibacteriales,Abditibacteriaceae,Abditibacterium,null,0.003916,96
MBSMPL0020-16-76,null,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,null,null,null,0.021132,518
MBSMPL0020-16-76,null,Bacteria,Cyanobacteria,Cyanobacteriia,null,null,null,null,0.000286,7
MBSMPL0020-16-76,null,Bacteria,Firmicutes,Clostridia,Clostridia UCG-014,null,null,null,0.000204,5
MBSMPL0020-16-76,null,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,null,null,0.531881,13038
MBSMPL0020-16-76,null,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,null,0.001101,27
MBSMPL0020-16-76,469,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,null,0.004569,112
MBSMPL0020-16-76,497,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,null,0.00718,176
MBSMPL0020-16-76,561,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia/Shigella,null,0.003957,97
MBSMPL0020-16-76,590,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,null,0.000816,20
MBSMPL0020-16-76,642,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,null,0.004977,122
MBSMPL0020-16-76,766,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,null,null,null,0.03647,894
MBSMPL0020-16-76,1224,Bacteria,Proteobacteria,null,null,null,null,null,0.140578,3446
MBSMPL0020-16-76,1279,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,null,0.000286,7
MBSMPL0020-16-76,1301,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,null,0.002978,73
MBSMPL0020-16-76,1716,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,null,0.004447,109
MBSMPL0020-16-76,1763,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,null,0.007343,180
MBSMPL0020-16-76,2745,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,null,0.003835,94
MBSMPL0020-16-76,28211,Bacteria,Proteobacteria,Alphaproteobacteria,null,null,null,null,0.106719,2616
MBSMPL0020-16-76,41275,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,null,0.004406,108
MBSMPL0020-16-76,41297,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,null,null,0.001346,33
MBSMPL0020-16-76,44249,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,null,0.079264,1943
MBSMPL0020-16-76,57494,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Nesterenkonia,null,0.005752,141
MBSMPL0020-16-76,85021,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,null,null,0.00102,25
MBSMPL0020-16-76,114248,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Tepidimonas,null,0.00563,138
MBSMPL0020-16-76,165695,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,null,0.001346,33
MBSMPL0020-16-76,200666,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,null,null,null,0.005997,147
MBSMPL0020-16-76,1632780,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales Incertae Sedis,Phreatobacter,null,0.003753,92
MBSMPL0020-16-77,20,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,null,0.011721,22
MBSMPL0020-16-77,469,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,null,0.142248,267
MBSMPL0020-16-77,561,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia/Shigella,null,0.004262,8
MBSMPL0020-16-77,724,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,null,0.002664,5
MBSMPL0020-16-77,1243,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Leuconostoc,null,0.046883,88
MBSMPL0020-16-77,1279,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,null,0.168887,317
MBSMPL0020-16-77,1505652,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Terrisporobacter,null,0.099627,187
MBSMPL0020-16-77,1763,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,null,0.272243,511
MBSMPL0020-16-77,2745,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,null,0.041556,78
MBSMPL0020-16-77,165779,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerococcus,null,null,0.003197,6
MBSMPL0020-16-77,238749,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,null,0.048482,91
MBSMPL0020-16-77,501783,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Cloacibacterium,null,0.025573,48
MBSMPL0020-16-77,1502725,Bacteria,Firmicutes,Bacilli,Alicyclobacillales,Alicyclobacillaceae,Effusibacillus,null,0.127864,240
MBSMPL0020-16-77,1578,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,null,0.004795,9
MBSMPL0020-16-78,20,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,null,0.001619,23
MBSMPL0020-16-78,null,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,null,null,0.618287,8784
MBSMPL0020-16-78,286,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,null,0.000493,7
MBSMPL0020-16-78,469,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,null,0.024636,350
MBSMPL0020-16-78,561,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia/Shigella,null,0.007743,110
MBSMPL0020-16-78,724,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,null,0.014781,210
MBSMPL0020-16-78,766,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,null,null,null,0.010206,145
MBSMPL0020-16-78,1224,Bacteria,Proteobacteria,null,null,null,null,null,0.100514,1428
MBSMPL0020-16-78,1279,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,null,0.018582,264
MBSMPL0020-16-78,1716,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,null,0.017315,246
MBSMPL0020-16-78,1763,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,null,0.021046,299
MBSMPL0020-16-78,28211,Bacteria,Proteobacteria,Alphaproteobacteria,null,null,null,null,0.087633,1245
MBSMPL0020-16-78,32207,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,null,0.021468,305
MBSMPL0020-16-78,41297,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,null,null,0.001126,16
MBSMPL0020-16-78,44249,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,null,0.000282,4
MBSMPL0020-16-78,114248,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Tepidimonas,null,0.022102,314
MBSMPL0020-16-78,1903411,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,null,null,0.002464,35
MBSMPL0020-16-78,null,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,null,null,null,0.028226,401
MBSMPL0020-16-78,22,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,null,0.001478,21
MBSMPL0020-16-79,286,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,null,0.000271,70
MBSMPL0020-16-79,null,Eukaryota,Discoba,Discicristata,Euglenozoa,Euglenida,Aphagea,null,0.000302,78
MBSMPL0020-16-79,482,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Neisseria,null,0.000698,180
MBSMPL0020-16-79,543,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,null,null,0.000357,92
MBSMPL0020-16-79,561,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia/Shigella,null,0.000717,185
MBSMPL0020-16-79,590,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,null,0.000329,85
MBSMPL0020-16-79,657,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,null,0.000469,121
MBSMPL0020-16-79,713,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,null,0.000295,76
MBSMPL0020-16-79,766,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,null,null,null,0.001825,471
MBSMPL0020-16-79,1224,Bacteria,Proteobacteria,null,null,null,null,null,0.012303,3175
MBSMPL0020-16-79,1269,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus,null,0.000368,95
MBSMPL0020-16-79,1279,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,null,0.000876,226
MBSMPL0020-16-79,1301,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,null,0.001232,318
MBSMPL0020-16-79,1357,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,null,0.000132,34
MBSMPL0020-16-79,1386,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,null,0.000314,81
MBSMPL0020-16-79,1654,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,null,0.000221,57
MBSMPL0020-16-79,1716,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,null,0.001186,306
MBSMPL0020-16-79,1743,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Propionibacterium,null,0.000314,81
MBSMPL0020-16-79,1763,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,null,0.000291,75
MBSMPL0020-16-79,2745,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,null,0.000027,7
MBSMPL0020-16-79,13687,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,null,0.0005,129
MBSMPL0020-16-79,28211,Bacteria,Proteobacteria,Alphaproteobacteria,null,null,null,null,0.001876,484
MBSMPL0020-16-79,32207,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,null,0.000376,97
MBSMPL0020-16-79,41297,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,null,null,0.000434,112
MBSMPL0020-16-79,44249,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,null,0.933904,241006
MBSMPL0020-16-79,114248,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Tepidimonas,null,0.000554,143
MBSMPL0020-16-79,186817,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,null,null,0.000089,23
MBSMPL0020-16-79,203470,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Hydrogenophilaceae,Tepidiphilus,null,0.000519,134
MBSMPL0020-16-79,352450,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Simplicispira,null,0.000112,29
MBSMPL0020-16-79,423349,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,null,0.000116,30
MBSMPL0020-16-79,501783,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Cloacibacterium,null,0.000655,169
MBSMPL0020-16-79,1283313,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,null,0.000225,58
MBSMPL0020-16-79,1649484,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Psychroglaciecola,null,0.00045,116
MBSMPL0020-16-79,1912216,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,null,0.002306,595
MBSMPL0020-16-79,null,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,null,null,null,0.001,258
MBSMPL0020-16-79,null,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Chroococcidiopsaceae,Chroococcidiopsis SAG 2023,null,0.000411,106
MBSMPL0020-16-79,null,Bacteria,Cyanobacteria,Cyanobacteriia,null,null,null,null,0.000271,70
MBSMPL0020-16-79,null,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,null,null,0.033329,8601
MBSMPL0020-16-79,469,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,null,0.000349,90
MBSMPL0020-16-8,286,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,null,0.021914,325
MBSMPL0020-16-8,469,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,null,0.071,1053
MBSMPL0020-16-8,482,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Neisseria,null,0.000944,14
MBSMPL0020-16-8,543,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,null,null,0.033578,498
MBSMPL0020-16-8,766,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,null,null,null,0.001079,16
MBSMPL0020-16-8,1224,Bacteria,Proteobacteria,null,null,null,null,null,0.057784,857
MBSMPL0020-16-8,1279,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,null,0.011867,176
MBSMPL0020-16-8,1357,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,null,0.005664,84
MBSMPL0020-16-8,1578,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,null,0.000135,2
MBSMPL0020-16-8,1654,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,null,0.006068,90
MBSMPL0020-16-8,1716,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,null,0.038635,573
MBSMPL0020-16-8,1743,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Propionibacterium,null,0.004922,73
MBSMPL0020-16-8,1763,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,null,0.016182,240
MBSMPL0020-16-8,2745,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,null,0.029398,436
MBSMPL0020-16-8,28211,Bacteria,Proteobacteria,Alphaproteobacteria,null,null,null,null,0.020632,306
MBSMPL0020-16-8,41275,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,null,0.005394,80
MBSMPL0020-16-8,44249,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,null,0.00654,97
MBSMPL0020-16-8,57494,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Nesterenkonia,null,0.002832,42
MBSMPL0020-16-8,69961,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Azomonas,null,0.000607,9
MBSMPL0020-16-8,80864,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,null,null,0.013485,200
MBSMPL0020-16-8,114248,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Tepidimonas,null,0.075383,1118
MBSMPL0020-16-8,165695,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,null,0.005057,75
MBSMPL0020-16-8,238749,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,null,0.006608,98
MBSMPL0020-16-8,255204,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Pseudoclavibacter,null,0.010721,159
MBSMPL0020-16-8,335928,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,null,null,0.007687,114
MBSMPL0020-16-8,501783,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Cloacibacterium,null,0.04612,684
MBSMPL0020-16-8,1085622,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Propioniciclava,null,0.001281,19
MBSMPL0020-16-8,1649484,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Psychroglaciecola,null,0.002764,41
MBSMPL0020-16-8,1912216,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,null,0.097498,1446
MBSMPL0020-16-8,null,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Chroococcidiopsaceae,Chroococcidiopsis SAG 2023,null,0.04612,684
MBSMPL0020-16-8,null,Bacteria,Firmicutes,Bacilli,Lactobacillales,P5D1-392,null,null,0.045243,671
MBSMPL0020-16-8,null,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,null,null,0.012946,192
MBSMPL0020-16-8,null,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,null,null,0.293911,4359
MBSMPL0020-16-80,286,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,null,0.022079,24
MBSMPL0020-16-80,469,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,null,0.0046,5
MBSMPL0020-16-80,561,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia/Shigella,null,0.057038,62
MBSMPL0020-16-80,1224,Bacteria,Proteobacteria,null,null,null,null,null,0.104876,114
MBSMPL0020-16-80,1243,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Leuconostoc,null,0.022079,24
MBSMPL0020-16-80,1578,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,null,0.00552,6
MBSMPL0020-16-80,null,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,null,null,0.015639,17
MBSMPL0020-16-80,165779,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerococcus,null,null,0.103036,112
MBSMPL0020-16-80,1502725,Bacteria,Firmicutes,Bacilli,Alicyclobacillales,Alicyclobacillaceae,Effusibacillus,null,0.195952,213
MBSMPL0020-16-80,1522432,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella,null,0.070837,77
MBSMPL0020-16-80,1903411,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,null,null,0.00828,9
MBSMPL0020-16-80,1912216,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,null,0.231831,252
MBSMPL0020-16-80,null,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,null,null,null,0.147194,160
MBSMPL0020-16-80,85017,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Promicromonosporaceae,null,null,0.01104,12
MBSMPL0020-16-82,724,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,null,0.005683,124
MBSMPL0020-16-82,590,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,null,0.000871,19
MBSMPL0020-16-82,816,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,null,0.000367,8
MBSMPL0020-16-82,838,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,null,0.008066,176
MBSMPL0020-16-82,1224,Bacteria,Proteobacteria,null,null,null,null,null,0.106054,2314
MBSMPL0020-16-82,1279,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,null,0.014712,321
MBSMPL0020-16-82,1301,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,null,0.007883,172
MBSMPL0020-16-82,1386,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,null,0.000825,18
MBSMPL0020-16-82,1763,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,null,0.027866,608
MBSMPL0020-16-82,2745,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,null,0.000779,17
MBSMPL0020-16-82,28211,Bacteria,Proteobacteria,Alphaproteobacteria,null,null,null,null,0.031486,687
MBSMPL0020-16-82,28256,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,null,null,0.010266,224
MBSMPL0020-16-82,29580,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,null,0.004446,97
MBSMPL0020-16-82,33682,Eukaryota,Discoba,Discicristata,Euglenozoa,null,null,null,0.004079,89
MBSMPL0020-16-82,41275,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,null,0.000504,11
MBSMPL0020-16-82,42255,Bacteria,Actinobacteriota,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,null,0.006279,137
MBSMPL0020-16-82,44249,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,null,0.010633,232
MBSMPL0020-16-82,46466,Bacteria,Halanaerobiaeota,Halanaerobiia,Halanaerobiales,Halanaerobiaceae,Halocella,null,0.000183,4
MBSMPL0020-16-82,57494,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Nesterenkonia,null,0.008341,182
MBSMPL0020-16-82,114248,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Tepidimonas,null,0.015629,341
MBSMPL0020-16-82,150022,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Finegoldia,null,null,0.004217,92
MBSMPL0020-16-82,203470,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Hydrogenophilaceae,Tepidiphilus,null,0.002246,49
MBSMPL0020-16-82,574347,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Modicisalibacter,null,0.002108,46
MBSMPL0020-16-82,1502725,Bacteria,Firmicutes,Bacilli,Alicyclobacillales,Alicyclobacillaceae,Effusibacillus,null,0.025207,550
MBSMPL0020-16-82,1649484,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Psychroglaciecola,null,0.006646,145
MBSMPL0020-16-82,1912216,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,null,0.019983,436
